Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,l_ac,dl_ac
758.2,776.6,758.1,775.6,7484700.0,0.0,1.0,380.2738690038837,389.5023564605857,380.2237141807495,389.0008082292432,7484700.0,5.963581421326425,0.028682316946657238
780.13,786.67,779.56,785.37,6034100.0,0.0,1.0,391.2728217172247,394.55294715020466,390.9869392253595,393.90093444945944,6034100.0,5.976099442275289,0.012518020948864006
787.4,793.26,787.07,792.89,5454100.0,0.0,1.0,394.91907735908467,397.8581499947517,394.7535664427417,397.672577149155,5454100.0,5.985628996225864,0.009529553950574865
799.26,801.25,793.8,799.71,4103600.0,0.0,1.0,400.86743938280677,401.86552036317835,398.1289860396767,401.0931360869109,4103600.0,5.9941936599068475,0.008564663680983742
797.8,807.14,796.15,806.19,4346400.0,0.0,1.0,400.1351789650467,404.81963944578564,399.3076243833316,404.3431686260103,4346400.0,6.002263944694057,0.008070284787209836
834.5,834.9199,825.05,831.52,5817900.0,0.0,1.0,418.54199905531647,418.7525991576572,413.80236826912983,417.0473853259158,5817900.0,6.033199849218059,0.030935904524001856
818.5,820.3,813.34,814.302,6193200.0,0.0,1.0,410.51722735383646,411.42001417025295,407.9292384801092,408.41172787866066,6193200.0,6.0122758025252585,-0.02092404669280068
814.74,815.24,809.64,810.31,2973400.0,0.0,1.0,408.6314060039887,408.8821801196599,406.0735100241419,406.40954733914134,2973400.0,6.007361388456688,-0.004914414068570849
803.99,805.37,793.3,794.188,4571000.0,0.0,1.0,403.2397625170568,403.93189907630943,397.8782119240054,398.3235867534376,4571000.0,5.987264706996733,-0.0200966814599548
786.06,786.99,776.4,783.05,6860900.0,0.0,1.0,394.24700272908575,394.71344258423426,389.4020468143172,392.7373425527448,6860900.0,5.973141048870371,-0.01412365812636196
791.99,792.102,782.93,790.05,3270100.0,0.0,1.0,397.2211837409468,397.2773571428571,392.6771567649837,396.2481801721423,3270100.0,5.982040732555436,0.00889968368506544
769.16,803.44,766.26,799.87,11594700.0,0.0,1.0,385.77083761939747,402.96391098981843,384.31634774850426,401.1733838039257,11594700.0,5.994393712421299,0.012352979865863034
807.6,807.74,796.58,801.42,4970400.0,0.0,1.0,405.0503516322032,405.12056838459114,399.5232901228089,401.95078356250656,4970400.0,5.996329652174997,0.0019359397536975465
836.96,846.8,836.0,845.72,5020100.0,0.0,1.0,419.77580770441904,424.7110423008292,419.29432140233024,424.1693702109793,5020100.0,6.050132833514596,0.053803181339598716
875.31,880.54,872.16,880.23,3791600.0,0.0,1.0,439.01018237640386,441.63327962632513,437.43030544767504,441.477799674609,3791600.0,6.090127734917019,0.03999490140242301
910.02,913.489,900.52,909.18,5578400.0,0.0,1.0,456.41892148630205,458.15879230082925,451.6542132885483,455.99762097197436,5578400.0,6.122487592334053,0.03235985741703473
875.26,878.82,871.01,873.32,4589000.0,0.0,1.0,438.98510496483675,440.7706166684161,436.85352498163115,438.01210139603234,4589000.0,6.082246538752844,-0.04024105358120966
868.12,877.0,867.52,871.218,3934800.0,0.0,1.0,435.40405059305135,439.8577988873727,435.1031216542458,436.9578470137504,3934800.0,6.079836730520265,-0.0024098082325787473
870.42,880.0,865.32,879.73,5343800.0,0.0,1.0,436.55761152513907,441.3624435814002,433.99971554529236,441.2270255589378,5343800.0,6.0895595401700335,0.009722809649768571
880.1,884.7,874.13,875.04,4485500.0,0.0,1.0,441.4125984045345,443.71972026871,438.41835546341974,438.87476435394143,4485500.0,6.084214097556391,-0.005345442613642781
888.34,889.88,873.07,880.93,7956600.0,0.0,1.0,445.5453558307967,446.31774010706414,437.8867143381967,441.8288834365487,7956600.0,6.090922665572792,0.006708568016401628
874.9,881.84,874.191,880.37,4693900.0,0.0,1.0,438.80454760155345,442.28529232707047,438.44894990553166,441.548016426997,4693900.0,6.0902867716093905,-0.0006358939634019123
890.01,895.41,887.34,893.49,3400300.0,0.0,1.0,446.38294137713865,449.09130182638813,445.0438075994542,448.12832922221054,3400300.0,6.105079640552979,0.014792868943588111
920.0,923.0,915.24,923.0,5131200.0,0.0,1.0,461.42437283510026,462.92901752912775,459.0370032539099,462.92901752912775,5131200.0,6.13757373246078,0.03249409190780117
886.61,902.95,875.61,896.598,14703800.0,0.0,1.0,444.67767739057416,452.87297549071064,439.16064684580664,449.68714112522304,14703800.0,6.10855209902766,-0.029021633433119476
886.99,889.99,882.0,885.35,3551800.0,0.0,1.0,444.86826571848434,446.3729104125118,442.3655400440852,444.04572661908264,3551800.0,6.095927545010154,-0.012624554017506284
903.44,907.0,900.82,906.57,3424300.0,0.0,1.0,453.11873412406845,454.90424582764774,451.8046777579511,454.6885800881705,3424300.0,6.119612745248737,0.023685200238583448
890.56,895.52,890.0,890.41,2644700.0,0.0,1.0,446.658792904377,449.1464721318358,446.37792589482524,446.58356066967565,2644700.0,6.101626528763654,-0.017986216485083695
861.28,862.44,856.54,856.908,3346800.0,0.0,1.0,431.9734606906686,432.55525663902597,429.59612207410515,429.78069182323924,3346800.0,6.063275059567949,-0.03835146919570498
877.83,878.0,869.75,870.21,2152000.0,0.0,1.0,440.274083919387,440.3593471187152,436.2215742101396,436.45228639655716,2152000.0,6.078679059789604,0.01540400022165489
855.76,858.04,845.56,846.9,3719400.0,0.0,1.0,429.20491445365803,430.3484444211189,424.0891224939645,424.7611971239635,3719400.0,6.051527121885481,-0.027151937904122292
882.44,883.78,873.74,879.58,3120000.0,0.0,1.0,442.58622126587596,443.2582958958749,438.22275165319616,441.1517933242364,3120000.0,6.089389018772027,0.03786189688654584
894.5,895.68,884.84,889.068,2648100.0,0.0,1.0,448.6348929358665,449.2267198488506,443.78993702109796,445.910482943214,2648100.0,6.100118220985284,0.01072920221325635
898.39,904.13,895.62,903.11,8681900.0,0.0,1.0,450.5859155557888,453.46480240369476,449.1966269549701,452.95322320772544,8681900.0,6.115788860124254,0.015670639138970266
874.82,877.52,871.31,876.39,2515000.0,0.0,1.0,438.7644237430461,440.1186039676708,437.0039894510339,439.5518544662538,2515000.0,6.085755695299216,-0.030033164825037595
875.0,877.5099,870.0,872.35,2713200.0,0.0,1.0,438.85470242468773,440.11353833053425,436.34696126797525,437.5255996116301,2713200.0,6.081135217483839,-0.004620477815377555
866.03,873.48,865.3,871.99,2814900.0,0.0,1.0,434.3558147895455,438.09234911304713,433.9896845806654,437.34504224834683,2814900.0,6.0807224539112426,-0.00041276357259611984
976.58,1015.46,974.0,1011.41,23109600.0,0.0,1.0,489.8019717644589,509.3021669990553,488.50797732759526,507.27089666211816,23109600.0,6.229045173839883,0.14832271992864055
1028.82,1028.82,1010.74,1015.2,4056900.0,0.0,1.0,516.0028513697911,516.0028513697911,506.93485934711873,509.1717644589063,4056900.0,6.232785414358106,0.0037402405182227483
1031.79,1036.0,1025.1,1027.04,2564000.0,0.0,1.0,517.4924496168783,519.6039676708302,514.1370919491969,515.1100955180015,2564000.0,6.244380655521396,0.011595241163290027
1008.75,1018.5,1008.5,1016.03,2579000.0,0.0,1.0,505.93677836674715,510.8268736223365,505.81139130891154,509.5880494909205,2579000.0,6.233602653219481,-0.01077800230191528
1034.87,1038.0,1030.31,1033.56,2550000.0,0.0,1.0,519.0372181694132,520.6070641335152,516.7501582344914,518.3801899863546,2550000.0,6.2507089305470105,0.017106277327529895
1033.42,1036.17,1029.22,1031.89,2505800.0,0.0,1.0,518.3099732339666,519.6892308701586,516.2034706623282,517.5426044400126,2505800.0,6.249091849171123,-0.0016170813758877856
1062.16,1066.62,1059.45,1059.59,2383200.0,0.0,1.0,532.7244694027502,534.9613745145376,531.3652736958119,531.4354904481999,2383200.0,6.275581817787715,0.02648996861659203
1069.79,1070.0,1060.08,1069.87,2854700.0,0.0,1.0,536.5512824078934,536.6566075364752,531.6812490815577,536.5914062664007,2854700.0,6.2852369227056215,0.009655104917906776
1075.4,1076.29,1057.88,1060.79,4320400.0,0.0,1.0,539.3649679857248,539.8113459116196,530.5778429726042,532.0373483258109,4320400.0,6.276713690497431,-0.008523232208190734
1088.3,1101.17,1088.0,1100.62,6516600.0,0.0,1.0,545.834940170043,552.289865907421,545.6844757006403,552.0140143801826,6516600.0,6.313573434324712,0.0368597438272813
1120.0,1120.28,1112.94,1118.4,3136200.0,0.0,1.0,561.7340191036003,561.8744526083761,558.1930885903223,560.9315419334523,3136200.0,6.329598869437474,0.016025435112761777
1115.0,1116.93,1104.93,1105.0,3330000.0,0.0,1.0,559.2262779468878,560.1942660333789,554.1756872572688,554.2107956334628,3330000.0,6.317545111909781,-0.012053757527692888
1139.08,1139.08,1122.25,1130.18,4282700.0,0.0,1.0,571.3035593576152,571.3035593576152,562.8625026241209,566.839780098667,4282700.0,6.340076689014083,0.02253157710430198
1156.85,1160.63,1144.2,1150.53,5397100.0,0.0,1.0,580.2160714285714,582.1119237430461,573.8714863020888,577.0462866064868,5397100.0,6.357922482712682,0.017845793698598733
1151.01,1153.54,1123.0,1123.83,7777200.0,0.0,1.0,577.2870297575312,578.5559467828277,563.2386637976277,563.6549488296421,7777200.0,6.334442271421201,-0.02348021129148048
1171.35,1186.54,1151.13,1180.97,11121400.0,0.0,1.0,587.4885207830376,595.1070384171303,577.3472155452923,592.3134147685525,11121400.0,6.384035911631124,0.04959364020992307
1167.63,1177.9,1160.56,1177.44,5267100.0,0.0,1.0,585.6227613624436,590.7736616983311,582.0768153668521,590.5429495119135,5267100.0,6.381042367136216,-0.0029935444949078516
1195.61,1204.39,1192.8,1202.8,4369000.0,0.0,1.0,599.6560808754067,604.059674346594,598.2467303453343,603.2622126587593,4369000.0,6.402351949072302,0.021309581936085564
1207.81,1209.87,1202.84,1203.79,3720800.0,0.0,1.0,605.7749692977852,606.8081586543508,603.282274588013,603.7587454077884,3720800.0,6.403174690009349,0.0008227409370471506
1220.34,1224.19,1206.22,1215.65,4622500.0,0.0,1.0,612.0593686365067,613.9903293271755,604.9775076099506,609.7071074315105,4622500.0,6.41297869010597,0.009804000096621301
1226.8,1226.99,1211.44,1214.79,3027100.0,0.0,1.0,615.2993702109793,615.3946643749345,607.5955893775586,609.2757759525558,3027100.0,6.4122709992879345,-0.0007076908180358998
1181.99,1190.87,1172.53,1172.8,4583200.0,0.0,1.0,592.8249939645219,597.2787422588432,588.0803476960218,588.2157657184842,4583200.0,6.377093829090315,-0.03517717019761957
1206.31,1209.63,1182.45,1183.04,6410500.0,0.0,1.0,605.0226469507714,606.6877870788286,593.0557061509395,593.3516196074315,6410500.0,6.385787173706195,0.008693344615879894
1119.0,1133.19,1117.77,1120.15,4513200.0,0.0,1.0,561.2324708722577,568.3494402750079,560.6155665477065,561.8092513383017,4513200.0,6.331162381850866,-0.054624791855328425
578.55,579.7173,544.494,545.25,5363700.0,0.0,1.0,578.55,579.7173,544.494,545.25,5363700.0,6.301244405081738,-0.029917976769127996
537.94,547.59,533.4,537.76,3174700.0,0.0,1.0,537.94,547.59,533.4,537.76,3174700.0,6.287412363976795,-0.013832041104943293
556.32,557.0,539.4,543.34,5614700.0,0.0,1.0,556.32,557.0,539.4,543.34,5614700.0,6.297735274996073,0.01032291101927818
532.26,533.86,522.5,523.1,2370000.0,0.0,1.0,532.26,533.86,522.5,523.1,2370000.0,6.259772650376566,-0.0379626246195075
541.44,542.4,533.27,533.87,1780800.0,0.0,1.0,541.44,542.4,533.27,533.87,1780800.0,6.280152363629598,0.020379713253031895
518.65,527.35,514.28,526.62,2261200.0,0.0,1.0,518.65,527.35,514.28,526.62,2261200.0,6.266479225832081,-0.013673137797516333
529.6,530.84,523.57,528.3,1907700.0,0.0,1.0,529.6,530.84,523.57,528.3,1907700.0,6.26966430417027,0.003185078338188596
558.13,565.0,554.17,563.8,2672500.0,0.0,1.0,558.13,565.0,554.17,563.8,2672500.0,6.334699578680012,0.065035274509742
571.64,572.58,565.79,571.65,1871700.0,0.0,1.0,571.64,572.58,565.79,571.65,1871700.0,6.3485269159879785,0.01382733730796648
568.16,568.7999,559.58,566.03,1740200.0,0.0,1.0,568.16,568.7999,559.58,566.03,1740200.0,6.338647080332114,-0.009879835655864255
560.08,560.65,553.72,560.35,1353300.0,0.0,1.0,560.08,560.65,553.72,560.35,1353300.0,6.328561588498037,-0.010085491834077587
566.45,566.77,559.37,566.52,3160600.0,0.0,1.0,566.45,566.77,559.37,566.52,3160600.0,6.339512384346196,0.010950795848159167
585.45,587.88,582.62,585.69,2021300.0,0.0,1.0,585.45,587.88,582.62,585.69,2021300.0,6.372790639362821,0.03327825501662485
591.7,594.25,589.0,593.08,898900.0,0.0,1.0,591.7,594.25,589.0,593.08,898900.0,6.385329297149825,0.012538657787004581
581.0,588.23,580.575,586.65,1511600.0,0.0,1.0,581.0,588.23,580.575,586.65,1511600.0,6.374428389869633,-0.010900907280192662
603.01,606.7,590.92,605.11,4871600.0,0.0,1.0,603.01,606.7,590.92,605.11,4871600.0,6.405410259685738,0.030981869816105068
599.25,601.0,595.75,598.08,1360000.0,0.0,1.0,599.25,601.0,595.75,598.08,1360000.0,6.393724524267198,-0.011685735418539345
578.555,583.43,570.3,573.6,2213300.0,0.0,1.0,578.555,583.43,570.3,573.6,2213300.0,6.35193228928541,-0.04179223498178786
572.02,579.5639,569.02,577.94,1493300.0,0.0,1.0,572.02,579.5639,569.02,577.94,1493300.0,6.3594700570557645,0.007537767770354087
587.5,589.47,580.76,583.71,1723400.0,0.0,1.0,587.5,589.47,580.76,583.71,1723400.0,6.369404284151394,0.009934227095629744
593.27,594.99,589.8,592.54,877200.0,0.0,1.0,593.27,594.99,589.8,592.54,877200.0,6.384418381279075,0.01501409712768087
582.35,582.8999,578.24,582.36,1206100.0,0.0,1.0,582.35,582.8999,578.24,582.36,1206100.0,6.367088813205125,-0.017329568073949808
595.13,598.5,593.55,597.78,1799100.0,0.0,1.0,595.13,598.5,593.55,597.78,1799100.0,6.39322279328482,0.026133980079694474
590.39,591.48,583.28,584.9,1851500.0,0.0,1.0,590.39,591.48,583.28,584.9,1851500.0,6.37144089244898,-0.02178190083583953
599.49,605.4,597.76,605.4,4191600.0,0.0,1.0,599.49,605.4,597.76,605.4,4191600.0,6.405889396587618,0.03444850413863776
585.93,589.5739,585.0,587.9,1289090.0,0.0,1.0,585.93,589.5739,585.0,587.9,1289090.0,6.376556865408209,-0.029332531179409038
584.1,588.29,583.5,586.25,1214593.0,0.0,1.0,584.1,588.29,583.5,586.25,1214593.0,6.373746319760489,-0.0028105456477200974
567.47,575.23,555.01,555.19,2979673.0,0.0,1.0,567.47,575.23,555.01,555.19,2979673.0,6.319310397503008,-0.05443592225748084
540.45,543.45,518.41,522.97,5998740.0,0.0,1.0,540.45,543.45,518.41,522.97,5998740.0,6.259524101043024,-0.059786296459984456
554.98,555.0,545.16,548.9,2175767.0,0.0,1.0,554.98,555.0,545.16,548.9,2175767.0,6.3079162755558436,0.04839217451281996
568.3,568.73,564.81,567.87,2341539.0,0.0,1.0,568.3,568.73,564.81,567.87,2341539.0,6.341892519286238,0.033976243730394096
555.6,555.6,549.35,551.82,1589131.0,0.0,1.0,555.6,555.6,549.35,551.82,1589131.0,6.313221906142662,-0.028670613143575885
558.0,558.0,552.51,555.19,1425060.0,0.0,1.0,558.0,558.0,552.51,555.19,1425060.0,6.319310397503008,0.006088491360346282
551.04,551.04,545.0,545.89,2505988.0,0.0,1.0,551.04,551.04,545.0,545.89,2505988.0,6.3024174902466,-0.01689290725640813
547.0,549.6,544.4801,549.08,1210061.0,0.0,1.0,547.0,549.6,544.4801,549.08,1210061.0,6.308244150383459,0.005826660136858841
536.7,538.2,527.26,528.08,3070118.0,0.0,1.0,536.7,538.2,527.26,528.08,3070118.0,6.2692477873805155,-0.03899636300294329
527.44,532.24,521.46,521.51,2371543.0,0.0,1.0,527.44,532.24,521.46,521.51,2371543.0,6.256728449712398,-0.012519337668117636
516.99,520.81,508.86,520.04,4872059.0,0.0,1.0,516.99,520.81,508.86,520.04,4872059.0,6.253905731693968,-0.002822718018429704
536.93,543.25,535.49,541.52,1113464.0,0.0,1.0,536.93,543.25,535.49,541.52,1113464.0,6.294380000200352,0.040474268506383915
532.6,535.8,527.88,529.55,1327870.0,0.0,1.0,532.6,535.8,527.88,529.55,1327870.0,6.272027589289678,-0.02235241091067408
508.18,508.6,498.65,500.72,2065403.0,0.0,1.0,508.18,508.6,498.65,500.72,2065403.0,6.216047062616446,-0.055980526673232056
503.15,510.85,503.09,510.455,2482858.0,0.0,1.0,503.15,510.85,503.09,510.455,2482858.0,6.235302484845727,0.019255422229281116
538.03,545.41,535.7508,541.95,2298290.0,0.0,1.0,538.03,545.41,535.7508,541.95,2298290.0,6.295173746261759,0.05987126141603216
519.0,543.1,518.18,537.55,6055445.0,0.0,1.0,519.0,543.1,518.18,537.55,6055445.0,6.287021778931237,-0.008151967330522147
531.01,540.215,528.65,533.875,2146922.0,0.0,1.0,531.01,540.215,528.65,533.875,2146922.0,6.28016172916163,-0.006860049769606746
547.51,552.54,546.6,551.16,2369115.0,0.0,1.0,547.51,552.54,546.6,551.16,2369115.0,6.312025148125702,0.031863418964071855
547.58,547.58,538.1,541.8,1911732.0,0.0,1.0,547.58,547.58,538.1,541.8,1911732.0,6.294896929650995,-0.017128218474707246
558.15,569.42,557.03,562.63,3416445.0,0.0,1.0,558.15,569.42,557.03,562.63,3416445.0,6.332622218487628,0.03772528883663284
582.0,582.78,572.06,572.9,1879619.0,0.0,1.0,582.0,582.78,572.06,572.9,1879619.0,6.350711181414532,0.018088962926904095
559.23,564.36,550.33,553.0,1771354.0,0.0,1.0,559.23,564.36,550.33,553.0,1771354.0,6.315358001522335,-0.035353179892196884
566.71,567.1,564.48,564.95,2216038.0,0.0,1.0,566.71,567.1,564.48,564.95,2216038.0,6.336737231655255,0.021379230132920313
561.83,564.066,556.93,557.55,1727629.0,0.0,1.0,561.83,564.066,556.93,557.55,1727629.0,6.323552185411371,-0.01318504624388428
547.41,548.0,540.44,541.31,2388019.0,0.0,1.0,547.41,548.0,540.44,541.31,2388019.0,6.293992127676257,-0.02956005773511361
549.57,549.85,544.98,548.54,1305219.0,0.0,1.0,549.57,549.85,544.98,548.54,1305219.0,6.307260203218562,0.013268075542304913
537.31,539.8,529.0,532.74,2461698.0,0.0,1.0,537.31,539.8,529.0,532.74,2461698.0,6.27803350027229,-0.029226702946272276
580.05,584.7,568.35,573.66,4608403.0,0.0,1.0,580.05,584.7,568.35,573.66,4608403.0,6.3520368863254095,0.07400338605311951
550.51,551.22,543.85,551.16,1828566.0,0.0,1.0,550.51,551.22,543.85,551.16,1828566.0,6.312025148125702,-0.04001173819970738
548.87,552.8,548.03,548.95,1411264.0,0.0,1.0,548.87,552.8,548.03,548.95,1411264.0,6.308007362680741,-0.004017785444960786
550.39,550.6,542.5,546.49,1671977.0,0.0,1.0,550.39,550.6,542.5,546.49,1671977.0,6.303516009187513,-0.004491353493228267
554.46,558.24,553.62,554.52,1213288.0,0.0,1.0,554.46,558.24,553.62,554.52,1213288.0,6.318102874670175,0.01458686548266197
553.2,553.94,545.04,545.32,2172282.0,0.0,1.0,553.2,553.94,545.04,545.32,2172282.0,6.301372778317929,-0.016730096352246093
552.0,553.33,547.384,549.53,1219841.0,0.0,1.0,552.0,553.33,547.384,549.53,1219841.0,6.309063367439861,0.007690589121931879
547.15,548.85,545.63,547.47,1273383.0,0.0,1.0,547.15,548.85,545.63,547.47,1273383.0,6.305307665668834,-0.00375570177102702
556.52,557.91,552.258,557.52,2964489.0,0.0,1.0,556.52,557.91,552.258,557.52,2964489.0,6.323498377130264,0.01819071146142992
559.71,560.0,551.85,553.06,2183753.0,0.0,1.0,559.71,560.0,551.85,553.06,2183753.0,6.315466494732575,-0.008031882397689039
544.74,548.0,543.57,547.34,1406213.0,0.0,1.0,544.74,548.0,543.57,547.34,1406213.0,6.305070181538051,-0.01039631319452372
553.71,559.29,552.0,556.11,2171750.0,0.0,1.0,553.71,559.29,552.0,556.11,2171750.0,6.3209661164091075,0.01589593487105656
680.0,703.0,678.0,699.62,12858136.0,0.0,1.0,680.0,703.0,678.0,699.62,12858136.0,6.550537330500261,0.22957121409115366
676.77,677.79,653.18,654.77,4131137.0,0.0,1.0,676.77,677.79,653.18,654.77,4131137.0,6.484284028931229,-0.06625330156903253
664.7,664.9999,657.2,657.5,1746094.0,0.0,1.0,664.7,664.9999,657.2,657.5,1746094.0,6.48844476405192,0.00416073512069115
667.78,668.795,658.87,664.39,1377152.0,0.0,1.0,667.78,668.795,658.87,664.39,1377152.0,6.498869326451878,0.010424562399958148
684.04,692.26,682.9,689.37,1379855.0,0.0,1.0,684.04,692.26,682.9,689.37,1379855.0,6.535778137034955,0.0369088105830766
671.04,672.89,643.104,644.03,4593970.0,0.0,1.0,671.04,672.89,643.104,644.03,4593970.0,6.467745308870291,-0.0680328281646636
665.11,667.0,653.75,659.69,1941833.0,0.0,1.0,665.11,667.0,653.75,659.69,1941833.0,6.4917700277086,0.0240247188383087
629.7,634.5,626.5,628.96,2024990.0,0.0,1.0,629.7,634.5,626.5,628.96,2024990.0,6.44406766167355,-0.047702366035049515
650.21,655.31,647.41,655.3,1744615.0,0.0,1.0,650.21,655.31,647.41,655.3,1744615.0,6.485093146045451,0.04102548437190112
665.06,669.84,660.03,660.92,3627210.0,0.0,1.0,665.06,669.84,660.03,660.92,3627210.0,6.49363280378279,0.008539657737339112
658.58,658.58,639.655,640.15,2423992.0,0.0,1.0,658.58,658.58,639.655,640.15,2423992.0,6.461702523892188,-0.031930279890602264
638.01,658.2555,633.5,656.99,2439435.0,0.0,1.0,638.01,658.2555,633.5,656.99,2439435.0,6.487668797668622,0.0259662737764339
667.49,674.085,662.36,671.24,1606178.0,0.0,1.0,667.49,674.085,662.36,671.24,1606178.0,6.509126748132961,0.02145795046433907
695.4,696.22,689.1,695.32,1815759.0,0.0,1.0,695.4,696.22,689.1,695.32,1815759.0,6.54437217125334,0.03524542312037848
750.06,752.5,717.94,719.33,6336319.0,0.0,1.0,750.06,752.5,717.94,719.33,6336319.0,6.578320223218937,0.03394805196559769
745.56,746.31,736.53,737.39,1999161.0,0.0,1.0,745.56,746.31,736.53,737.39,1999161.0,6.603116924547256,0.02479670132831835
759.39,763.022,755.03,761.6,1677199.0,0.0,1.0,759.39,763.022,755.03,761.6,1677199.0,6.635421483477155,0.032304558929899585
754.04,755.33,739.47,740.07,2409363.0,0.0,1.0,754.04,755.33,739.47,740.07,2409363.0,6.606744776319023,-0.028676707158131975
769.3,779.318,764.1,777.0,2773944.0,0.0,1.0,769.3,779.318,764.1,777.0,2773944.0,6.655440350367647,0.048695574048624124
769.16,774.0,767.0001,771.97,722320.0,0.0,1.0,769.16,774.0,767.0001,771.97,722320.0,6.648945689166076,-0.0064946612015717164
769.71,782.42,765.51,779.21,2489998.0,0.0,1.0,769.71,782.42,765.51,779.21,2489998.0,6.658280585921539,0.009334896755463618
749.0,757.44,748.65,750.42,2159164.0,0.0,1.0,749.0,757.44,748.65,750.42,2159164.0,6.620633049788871,-0.03764753613266869
767.23,774.14,756.59,756.85,3389702.0,0.0,1.0,767.23,774.14,756.59,756.85,3389702.0,6.629165083208574,0.008532033419703211
768.52,769.2,764.39,765.84,521141.0,0.0,1.0,768.52,769.2,764.39,765.84,521141.0,6.6409732706380975,0.01180818742952372
787.82,788.33,777.32,778.01,1637561.0,0.0,1.0,787.82,788.33,777.32,778.01,1637561.0,6.656739377566224,0.015766106928126078
747.8,750.12,728.9201,730.91,2375348.0,0.0,1.0,747.8,750.12,728.9201,730.91,2375348.0,6.594290333154962,-0.06244904441126131
709.99,724.158,701.51,710.49,3833751.0,0.0,1.0,709.99,724.158,701.51,710.49,3833751.0,6.5659548728427515,-0.028335460312210792
742.0,748.56,740.5,745.46,2357315.0,0.0,1.0,742.0,748.56,740.5,745.46,2357315.0,6.614001477500375,0.04804660465762378
748.96,765.105,744.2,761.35,3790395.0,0.0,1.0,748.96,765.105,744.2,761.35,3790395.0,6.635093173286742,0.021091695786366493
725.5,726.72,700.14,703.76,5477821.0,0.0,1.0,725.5,726.72,700.14,703.76,5477821.0,6.556437388944419,-0.07865578434232301
712.21,716.0,701.58,706.89,2326889.0,0.0,1.0,712.21,716.0,701.58,706.89,2326889.0,6.560875066804392,0.004437677859972844
715.9,724.03,713.12,722.11,1745940.0,0.0,1.0,715.9,724.03,713.12,722.11,1745940.0,6.582177481858684,0.021302415054292645
733.6,736.16,721.9392,724.86,2123690.0,0.0,1.0,733.6,736.16,721.9392,724.86,2123690.0,6.585978532759528,0.0038010509008437054
734.8,735.0,725.62,730.22,2425750.0,0.0,1.0,734.8,735.0,725.62,730.22,2425750.0,6.593345858602675,0.007367325843147476
739.95,744.9,736.7,744.87,1768995.0,0.0,1.0,739.95,744.9,736.7,744.87,1768995.0,6.613209706508954,0.019863847906278487
761.63,762.14,751.82,755.41,2811518.0,0.0,1.0,761.63,762.14,751.82,755.41,2811518.0,6.627260648210327,0.014050941701372999
751.2,757.555,750.5,754.84,1555844.0,0.0,1.0,751.2,757.555,750.5,754.84,1555844.0,6.626505806260895,-0.0007548419494316505
757.16,770.04,755.2,769.67,1583698.0,0.0,1.0,757.16,770.04,755.2,769.67,1583698.0,6.645961851556176,0.019456045295280333
765.87,767.13,755.77,759.47,1171867.0,0.0,1.0,765.87,767.13,755.77,759.47,1171867.0,6.632620821584859,-0.013341029971316587
775.5,780.93,774.9301,780.0,1585584.0,0.0,1.0,775.5,780.93,774.9301,780.0,1585584.0,6.659293919683638,0.026673098098778603
743.91,753.92,730.37,737.77,7039948.0,0.0,1.0,743.91,753.92,730.37,737.77,7039948.0,6.6036321229100166,-0.05566179677362104
704.12,712.11,703.78,707.88,2913898.0,0.0,1.0,704.12,712.11,703.78,707.88,2913898.0,6.5622745878029844,-0.041357535107032106
712.2,725.99,711.95,725.18,1997628.0,0.0,1.0,712.2,725.99,711.95,725.18,1997628.0,6.586419899901392,0.024145312098407423
726.62,731.29,723.51,724.83,1262161.0,0.0,1.0,726.62,731.29,723.51,724.83,1262161.0,6.585937144600674,-0.0004827553007178409
716.46,727.7,715.01,721.71,1739895.0,0.0,1.0,716.46,727.7,715.01,721.71,1739895.0,6.581623396155157,-0.004313748445516907
737.51,747.91,737.01,747.6,1740130.0,0.0,1.0,737.51,747.91,737.01,747.6,1740130.0,6.616868075581408,0.03524467942625087
741.49,741.49,733.91,735.86,1230376.0,0.0,1.0,741.49,741.49,733.91,735.86,1230376.0,6.601039883243949,-0.015828192337458802
735.95,739.64,730.51,733.19,1452456.0,0.0,1.0,735.95,739.64,730.51,733.19,1452456.0,6.597404877029114,-0.003635006214834924
721.39,721.39,701.12,704.25,4113085.0,0.0,1.0,721.39,721.39,701.12,704.25,4113085.0,6.557133406756482,-0.040271470272632115
690.17,705.0,684.91,685.2,4771780.0,0.0,1.0,690.17,705.0,684.91,685.2,4771780.0,6.5297107664499645,-0.027422640306517643
705.1,712.53,703.73,710.25,1549160.0,0.0,1.0,705.1,712.53,703.73,710.25,1549160.0,6.565617020734297,0.03590625428433292
710.56,717.9,708.11,717.78,1497323.0,0.0,1.0,710.56,717.9,708.11,717.78,1497323.0,6.576163115410868,0.010546094676570306
741.0,741.0,734.64,735.63,1617087.0,0.0,1.0,741.0,741.0,734.64,735.63,1617087.0,6.600727274932819,0.024564159521951012
757.32,759.45,752.655,759.28,1046024.0,0.0,1.0,757.32,759.45,752.655,759.28,1046024.0,6.632370615822237,0.03164334088941789
797.71,803.94,790.0,791.34,5090527.0,0.0,1.0,797.71,803.94,790.0,791.34,5090527.0,6.673727711065848,0.04135709524361175
800.11,807.22,797.81,806.93,1807271.0,0.0,1.0,800.11,807.22,797.81,806.93,1807271.0,6.69323692349162,0.019509212425771416
